"state","state_name","species_code","common_name","scientific_name","percent_pop_breeding","percent_pop_postbreeding_migration","percent_pop_nonbreeding","percent_pop_prebreeding_migration","max_week_season","max_week","max_week_percent_pop","state_rank_breeding","breeding_habitat_primary","breeding_habitat_secondary"
"MO","Missouri","bkbwar","Blackburnian Warbler","Setophaga fusca",0,0.27,0,0.47,"prebreeding_migration","05-10",2.715,NA,"Forests:  Boreal","Forests:  Temperate Eastern"
"MO","Missouri","bkcchi","Black-capped Chickadee","Poecile atricapillus",0.75,0.75,0.75,0.75,"resident","year round resident",NA,"17 of 35","Forests:  Temperate Generalist",NA
"MO","Missouri","bknsti","Black-necked Stilt","Himantopus mexicanus",0.1,0.08,0,0.22,"prebreeding_migration","05-10",0.7533,"12 of 25","Wetlands:  Freshwater Marsh",NA
"MO","Missouri","bkpwar","Blackpoll Warbler","Setophaga striata",0,0,0,0.68,"prebreeding_migration","05-03",14.93,NA,"Forests:  Boreal",NA
"MO","Missouri","blkter","Black Tern","Chlidonias niger",0,0.03,0,0.2,"prebreeding_migration","05-17",0.6299,NA,"Wetlands:  Freshwater Marsh",NA
"MO","Missouri","blkvul","Black Vulture","Coragyps atratus",0.04,0.04,0.04,0.04,"resident","year round resident",NA,"17 of 25","Open Country:  Habitat Mosaic","Open Country:  Developed/Disturbed"
"MO","Missouri","blugrb1","Blue Grosbeak","Passerina caerulea",1.77,0.92,0,1.04,"breeding","06-21",1.847,"15 of 35","Forests:  Temperate Eastern","Aridlands:  Desert Riparian"
"MO","Missouri","blujay","Blue Jay","Cyanocitta cristata",3.93,4.81,4.81,4.49,"postbreeding_migration","10-18",6.127,"5 of 40","Forests:  Temperate Eastern",NA
"MO","Missouri","bnhcow","Brown-headed Cowbird","Molothrus ater",3.1,2.73,2.35,3.21,"postbreeding_migration","08-30",5.969,"7 of 48","Open Country:  Habitat Mosaic",NA
"MO","Missouri","boboli","Bobolink","Dolichonyx oryzivorus",1.03,0.94,0,3.96,"prebreeding_migration","05-03",8.434,"11 of 32","Grasslands:  Temperate",NA
"MO","Missouri","bongul","Bonaparte's Gull","Chroicocephalus philadelphia",0,0.79,3.57,0.39,"nonbreeding","02-08",10.68,NA,"Wetlands:  Boreal",NA
"MO","Missouri","brdowl","Barred Owl","Strix varia",11.6,11.6,11.6,11.6,"resident","year round resident",NA,"1 of 42","Forests:  Temperate Eastern","Forests:  Temperate Western"
"MO","Missouri","brebla","Brewer's Blackbird","Euphagus cyanocephalus",0,0.29,0.32,0.84,"prebreeding_migration","03-29",7.978,NA,"Open Country:  Habitat Mosaic",NA
"MO","Missouri","brncre","Brown Creeper","Certhia americana",0,1.63,2.47,1.21,"nonbreeding","12-20",2.995,NA,"Forests:  Temperate Generalist",NA
"MO","Missouri","brnthr","Brown Thrasher","Toxostoma rufum",4.35,3.24,0.71,5.27,"prebreeding_migration","04-05",10.08,"5 of 39","Forests:  Temperate Eastern",NA
"MO","Missouri","brwhaw","Broad-winged Hawk","Buteo platypterus",1.3,0.6,0,0.41,"postbreeding_migration","09-20",4.312,"12 of 33","Forests:  Boreal","Forests:  Temperate Eastern"
"MO","Missouri","btnwar","Black-throated Green Warbler","Setophaga virens",0,1.37,0,0.73,"postbreeding_migration","10-04",5.481,NA,"Forests:  Boreal","Forests:  Temperate Eastern"
"MO","Missouri","bubsan","Buff-breasted Sandpiper","Calidris subruficollis",0,0.1,0,0,"postbreeding_migration","07-26",0.8108,NA,"Tundra:  Arctic",NA
"MO","Missouri","buffle","Bufflehead","Bucephala albeola",0,0.03,0.1,0.21,"prebreeding_migration","03-29",0.9084,NA,"Wetlands:  Forested","Wetlands:  Lakes and Rivers"
"MO","Missouri","buggna","Blue-gray Gnatcatcher","Polioptila caerulea",5.46,1.44,0,4.18,"prebreeding_migration","04-26",7.698,"2 of 44","Forests:  Generalist",NA
"MO","Missouri","buhvir","Blue-headed Vireo","Vireo solitarius",0,0.55,0,0.54,"prebreeding_migration","05-03",2.786,NA,"Forests:  Boreal","Forests:  Temperate Eastern"
"MO","Missouri","buwtea","Blue-winged Teal","Spatula discors",0.02,0.92,0,4.08,"prebreeding_migration","04-12",9.524,"24 of 28","Wetlands:  Seasonally Wet Grasslands","Wetlands:  Freshwater Marsh"
"MO","Missouri","buwwar","Blue-winged Warbler","Vermivora cyanoptera",13.03,4.55,0,16.16,"prebreeding_migration","04-26",26.1,"3 of 26","Forests:  Temperate Eastern",NA
"MO","Missouri","cacgoo1","Cackling Goose","Branta hutchinsii",0,0.01,0.05,0.01,"prebreeding_migration","02-22",0.1003,NA,"Wetlands:  Tundra","Coasts:  Tundra"
"MO","Missouri","cangoo","Canada Goose","Branta canadensis",0.46,0.5,5.5,1.7,"prebreeding_migration","02-08",8.975,"23 of 49","Wetlands:  Generalist",NA
"MO","Missouri","canvas","Canvasback","Aythya valisineria",0,0.03,0.72,0.37,"prebreeding_migration","03-01",2.187,NA,"Wetlands:  Seasonally Wet Grasslands","Wetlands:  Freshwater Marsh"
"MO","Missouri","canwar","Canada Warbler","Cardellina canadensis",0,0.39,0,0.45,"prebreeding_migration","05-17",3.688,NA,"Forests:  Boreal","Forests:  Temperate Eastern"
"MO","Missouri","carchi","Carolina Chickadee","Poecile carolinensis",4.54,4.54,4.54,4.54,"resident","year round resident",NA,"12 of 23","Forests:  Temperate Eastern",NA
"MO","Missouri","carwre","Carolina Wren","Thryothorus ludovicianus",3.22,3.22,3.22,3.22,"resident","year round resident",NA,"14 of 33","Forests:  Temperate Eastern",NA
"MO","Missouri","caster1","Caspian Tern","Hydroprogne caspia",0,0.05,0,0.02,"postbreeding_migration","09-06",0.3595,NA,"Wetlands:  Lakes and Rivers",NA
"MO","Missouri","cedwax","Cedar Waxwing","Bombycilla cedrorum",0.28,4.04,3.08,3.56,"prebreeding_migration","05-17",7.87,"27 of 41","Forests:  Temperate Generalist",NA
"MO","Missouri","cerwar","Cerulean Warbler","Setophaga cerulea",4.4,0.11,0,2.66,"breeding","06-14",5.858,"9 of 22","Forests:  Temperate Eastern",NA
"MO","Missouri","chispa","Chipping Sparrow","Spizella passerina",1.36,0.93,0,1.08,"prebreeding_migration","04-12",2.543,"15 of 48","Forests:  Temperate Generalist",NA
"MO","Missouri","chiswi","Chimney Swift","Chaetura pelagica",3.91,2.1,0,4.03,"prebreeding_migration","05-03",5.509,"13 of 41","Open Country Aerial:  Developed/Disturbed","Open Country Aerial:  Habitat Mosaic"
"MO","Missouri","chswar","Chestnut-sided Warbler","Setophaga pensylvanica",0,2.29,0,1.47,"prebreeding_migration","05-10",7.034,NA,"Forests:  Boreal","Forests:  Temperate Eastern"
"MO","Missouri","chwwid","Chuck-will's-widow","Antrostomus carolinensis",4.14,1.33,0,2.44,"breeding","06-07",5.878,"10 of 25","Forests:  Temperate Eastern",NA
"MO","Missouri","clcspa","Clay-colored Sparrow","Spizella pallida",0,0.05,0,0.1,"prebreeding_migration","05-03",0.4762,NA,"Grasslands:  Temperate","Open Country:  Habitat Mosaic"
"MO","Missouri","cliswa","Cliff Swallow","Petrochelidon pyrrhonota",1.78,1.26,0,0.68,"postbreeding_migration","08-16",2.91,"19 of 42","Open Country Aerial:  Habitat Mosaic",NA
"MO","Missouri","comgol","Common Goldeneye","Bucephala clangula",0,0.06,0.64,0.08,"nonbreeding","02-08",0.9086,NA,"Wetlands:  Forested","Wetlands:  Lakes and Rivers"
"MO","Missouri","comgra","Common Grackle","Quiscalus quiscula",1.99,4.83,4.44,5.38,"prebreeding_migration","03-08",18.58,"17 of 42","Open Country:  Habitat Mosaic",NA
"MO","Missouri","comloo","Common Loon","Gavia immer",0,0.13,0.54,0.09,"unidentified","02-22",1.395,NA,"Wetlands:  Lakes and Rivers",NA
"MO","Missouri","commer","Common Merganser","Mergus merganser",0,0.02,0.67,0.12,"nonbreeding","02-08",1.257,NA,"Wetlands:  Forested","Wetlands:  Lakes and Rivers"
"MO","Missouri","comnig","Common Nighthawk","Chordeiles minor",0.17,3.29,0,1.52,"postbreeding_migration","09-20",10.69,"24 of 38","Open Country Aerial:  Habitat Mosaic",NA
"MO","Missouri","comyel","Common Yellowthroat","Geothlypis trichas",2.75,2.37,0,3.49,"prebreeding_migration","05-03",7.54,"6 of 49","Open Country:  Habitat Mosaic","Wetlands:  Freshwater Marsh"
"MO","Missouri","coohaw","Cooper's Hawk","Accipiter cooperii",0.77,1.63,1.03,1.15,"postbreeding_migration","10-11",2.248,"30 of 49","Forests:  Temperate Generalist",NA
"MO","Missouri","daejun","Dark-eyed Junco","Junco hyemalis",0,2.29,5.48,2.26,"nonbreeding","02-08",6.648,NA,"Forests:  Temperate Generalist",NA
"MO","Missouri","dickci","Dickcissel","Spiza americana",9.83,2.53,0,8.74,"prebreeding_migration","05-17",12.86,"4 of 28","Grasslands:  Temperate",NA
"MO","Missouri","doccor","Double-crested Cormorant","Nannopterum auritum",0.19,0.43,0.08,1.03,"prebreeding_migration","04-12",3.628,"33 of 48","Wetlands:  Generalist","Coasts:  Beach and Estuary"
"MO","Missouri","dowwoo","Downy Woodpecker","Dryobates pubescens",4.64,4.64,4.64,4.64,"resident","year round resident",NA,"1 of 50","Forests:  Temperate Generalist",NA
"MO","Missouri","dunlin","Dunlin","Calidris alpina",0,0.01,0,0.26,"prebreeding_migration","05-24",2.533,NA,"Wetlands:  Tundra","Coasts:  Tundra"
"MO","Missouri","easblu","Eastern Bluebird","Sialia sialis",5.26,5.69,5.39,5.47,"postbreeding_migration","11-08",6.047,"5 of 41","Forests:  Temperate Eastern","Forests:  Mesoamerican Pine-Oak"
"MO","Missouri","easkin","Eastern Kingbird","Tyrannus tyrannus",3.07,1.96,0,3.37,"prebreeding_migration","05-10",6.744,"8 of 45","Open Country:  Habitat Mosaic","Grasslands:  Temperate"
"MO","Missouri","easmea","Eastern Meadowlark","Sturnella magna",7.87,6,3.97,7.39,"postbreeding_migration","09-27",9.355,"4 of 31","Grasslands:  Temperate","Grasslands:  Tropical"
"MO","Missouri","easowl1","Eastern Screech-Owl","Megascops asio",2.1,2.1,2.1,2.1,"resident","year round resident",NA,"16 of 39","Forests:  Temperate Eastern",NA
"MO","Missouri","easpho","Eastern Phoebe","Sayornis phoebe",5.53,2.27,0.31,5.7,"prebreeding_migration","03-29",9.045,"2 of 38","Open Country:  Habitat Mosaic","Forests:  Temperate Eastern"
"MO","Missouri","eastow","Eastern Towhee","Pipilo erythrophthalmus",4.19,3.9,1.46,4.53,"prebreeding_migration","04-12",5.258,"12 of 36","Forests:  Temperate Eastern",NA
"MO","Missouri","easwpw1","Eastern Whip-poor-will","Antrostomus vociferus",6.92,0,0,12.19,"prebreeding_migration","04-26",18.03,"1 of 32","Forests:  Temperate Eastern",NA
"MO","Missouri","eawpew","Eastern Wood-Pewee","Contopus virens",8.36,5.91,0,7.14,"prebreeding_migration","05-10",11.11,"1 of 37","Forests:  Temperate Eastern",NA
"MO","Missouri","eucdov","Eurasian Collared-Dove","Streptopelia decaocto",0.01,0.01,0.01,0.01,"resident","year round resident",NA,"25 of 25","Open Country:  Developed/Disturbed",NA
"MO","Missouri","eursta","European Starling","Sturnus vulgaris",0.35,0.36,0.83,0.56,"nonbreeding","12-20",1.329,"12 of 48","Open Country:  Developed/Disturbed",NA
"MO","Missouri","fiespa","Field Sparrow","Spizella pusilla",10.29,8.02,3.43,9.33,"breeding","08-23",13.35,"1 of 39","Open Country:  Habitat Mosaic","Forests:  Temperate Eastern"
"MO","Missouri","fiscro","Fish Crow","Corvus ossifragus",4.8,0,0,0,"breeding","04-19",7.284,"10 of 30","Open Country:  Habitat Mosaic","Wetlands:  Generalist"
"MO","Missouri","forter","Forster's Tern","Sterna forsteri",0.02,0.11,0,0.13,"prebreeding_migration","05-10",0.44,"34 of 36","Wetlands:  Freshwater Marsh",NA
"MO","Missouri","foxspa","Fox Sparrow","Passerella iliaca",0,3.38,10.41,1.41,"prebreeding_migration","03-08",17.25,NA,"Forests:  Boreal","Forests:  Temperate Western"
"MO","Missouri","fragul","Franklin's Gull","Leucophaeus pipixcan",0,0.48,0,0.02,"postbreeding_migration","10-11",1.959,NA,"Wetlands:  Freshwater Marsh",NA
"MO","Missouri","gadwal","Gadwall","Mareca strepera",0,0.33,0.84,1.16,"prebreeding_migration","03-29",3.453,NA,"Wetlands:  Seasonally Wet Grasslands","Wetlands:  Freshwater Marsh"
"MO","Missouri","gnwtea","Green-winged Teal","Anas crecca",0,0.07,0.05,0.38,"prebreeding_migration","03-29",2.141,NA,"Wetlands:  Generalist",NA
"MO","Missouri","gockin","Golden-crowned Kinglet","Regulus satrapa",0,1.03,1.96,1.37,"prebreeding_migration","03-29",4.682,NA,"Forests:  Boreal","Forests:  Temperate Western"
"MO","Missouri","gowwar","Golden-winged Warbler","Vermivora chrysoptera",0,3.41,0,7.67,"prebreeding_migration","05-03",47.31,NA,"Forests:  Temperate Eastern",NA
"MO","Missouri","graspa","Grasshopper Sparrow","Ammodramus savannarum",1.14,0.97,0,1.81,"prebreeding_migration","05-03",2.991,"13 of 40","Grasslands:  Temperate",NA
"MO","Missouri","grbher3","Great Blue Heron","Ardea herodias",4.6,3.29,0.98,3.25,"postbreeding_migration","07-05",5.095,"2 of 49","Wetlands:  Generalist","Coasts:  Saltmarsh"
"MO","Missouri","grcfly","Great Crested Flycatcher","Myiarchus crinitus",4.87,4.27,0,4.61,"prebreeding_migration","05-17",5.885,"5 of 39","Forests:  Temperate Eastern",NA
"MO","Missouri","greegr","Great Egret","Ardea alba",0.47,0.23,0,0.05,"breeding","09-06",0.8905,"7 of 38","Wetlands:  Generalist","Coasts:  Saltmarsh"
"MO","Missouri","greyel","Greater Yellowlegs","Tringa melanoleuca",0,0.12,0.01,1.9,"prebreeding_migration","04-12",7.387,NA,"Wetlands:  Boreal",NA
"MO","Missouri","grhowl","Great Horned Owl","Bubo virginianus",1.28,1.28,1.28,1.28,"resident","year round resident",NA,"18 of 49","Open Country:  Habitat Mosaic",NA
"MO","Missouri","grnher","Green Heron","Butorides virescens",2.55,0.93,0,1.19,"breeding","08-02",3.563,"6 of 42","Wetlands:  Freshwater Marsh",NA
"MO","Missouri","grpchi","Greater Prairie-Chicken","Tympanuchus cupido",0.01,0.01,0.01,0.01,"resident","year round resident",NA,"11 of 11","Grasslands:  Temperate",NA
"MO","Missouri","grtgra","Great-tailed Grackle","Quiscalus mexicanus",0.02,0.03,0.01,0.08,"prebreeding_migration","03-22",0.2776,"12 of 14","Open Country:  Developed/Disturbed",NA
"MO","Missouri","grycat","Gray Catbird","Dumetella carolinensis",2.37,2.36,0,3.05,"prebreeding_migration","05-03",6.585,"14 of 46","Forests:  Temperate Eastern","Forests:  Temperate Western"
"MO","Missouri","gwfgoo","Greater White-fronted Goose","Anser albifrons",0,0.78,1.5,0.46,"postbreeding_migration","10-25",2.422,NA,"Wetlands:  Tundra",NA
"MO","Missouri","gycthr","Gray-cheeked Thrush","Catharus minimus",0,0.04,0,0.56,"prebreeding_migration","05-03",23.03,NA,"Forests:  Boreal",NA
"MO","Missouri","haiwoo","Hairy Woodpecker","Dryobates villosus",1.53,1.53,1.53,1.53,"resident","year round resident",NA,"12 of 49","Forests:  Generalist",NA
"MO","Missouri","harspa","Harris's Sparrow","Zonotrichia querula",0,1.38,2.97,1.82,"prebreeding_migration","05-03",4.563,NA,"Tundra:  Arctic","Forests:  Boreal"
"MO","Missouri","henspa","Henslow's Sparrow","Centronyx henslowii",26.06,41.45,0,30.44,"postbreeding_migration","10-11",76.97,"1 of 20","Grasslands:  Temperate",NA
"MO","Missouri","hergul","Herring Gull","Larus argentatus",0,0,0.02,0,"nonbreeding","02-01",0.03727,NA,"Coasts:  Beach and Estuary","Wetlands:  Lakes and Rivers"
"MO","Missouri","herthr","Hermit Thrush","Catharus guttatus",0,0.66,1.21,0.22,"prebreeding_migration","04-05",2.729,NA,"Forests:  Temperate Generalist",NA
"MO","Missouri","hoomer","Hooded Merganser","Lophodytes cucullatus",0.11,0.48,2.65,1.68,"prebreeding_migration","03-01",6.198,"18 of 29","Wetlands:  Forested","Wetlands:  Lakes and Rivers"
"MO","Missouri","hoowar","Hooded Warbler","Setophaga citrina",1.06,0.05,0,0.51,"breeding","05-31",1.547,"16 of 27","Forests:  Temperate Eastern",NA
"MO","Missouri","horgre","Horned Grebe","Podiceps auritus",0,0.58,1.28,0.2,"nonbreeding","01-18",1.944,NA,"Wetlands:  Freshwater Marsh",NA
"MO","Missouri","horlar","Horned Lark","Eremophila alpestris",0.12,0.2,0.42,0.47,"prebreeding_migration","02-08",1.013,"23 of 37","Grasslands:  Temperate","Tundra:  Arctic"
"MO","Missouri","houfin","House Finch","Haemorhous mexicanus",0.17,0.17,0.17,0.17,"resident","year round resident",NA,"31 of 49","Open Country:  Habitat Mosaic","Aridlands:  Desert Scrub"
"MO","Missouri","houspa","House Sparrow","Passer domesticus",0.07,0.07,0.07,0.07,"resident","year round resident",NA,"16 of 39","Open Country:  Developed/Disturbed",NA
"MO","Missouri","houwre","House Wren","Troglodytes aedon",0.46,0.2,0,0.28,"postbreeding_migration","09-27",0.6204,"22 of 42","Forests:  Generalist","Open Country:  Developed/Disturbed"
"MO","Missouri","hudgod","Hudsonian Godwit","Limosa haemastica",0,0,0,0.51,"prebreeding_migration","05-10",2.378,NA,"Wetlands:  Boreal",NA
"MO","Missouri","indbun","Indigo Bunting","Passerina cyanea",12.51,10.64,0,9.4,"postbreeding_migration","08-16",14.53,"1 of 40","Forests:  Temperate Eastern",NA
"MO","Missouri","kenwar","Kentucky Warbler","Geothlypis formosa",17.23,7.23,0,14.23,"breeding","07-26",25.29,"1 of 26","Forests:  Temperate Eastern",NA
"MO","Missouri","killde","Killdeer","Charadrius vociferus",1.94,3.02,1.35,3.4,"prebreeding_migration","03-08",6.109,"13 of 48","Open Country:  Habitat Mosaic","Wetlands:  Generalist"
"MO","Missouri","laplon","Lapland Longspur","Calcarius lapponicus",0,0.05,0.55,0.12,"nonbreeding","12-20",2.82,NA,"Tundra:  Arctic",NA
"MO","Missouri","larspa","Lark Sparrow","Chondestes grammacus",0.44,0.11,0,0.31,"prebreeding_migration","04-26",0.696,"19 of 29","Open Country:  Habitat Mosaic",NA
"MO","Missouri","leabit","Least Bittern","Ixobrychus exilis",0.08,0.01,0,0.13,"prebreeding_migration","05-24",0.346,"23 of 35","Wetlands:  Freshwater Marsh",NA
"MO","Missouri","leafly","Least Flycatcher","Empidonax minimus",0,0.64,0,0.95,"prebreeding_migration","05-03",9.752,NA,"Forests:  Temperate Eastern","Forests:  Temperate Western"
"MO","Missouri","leasan","Least Sandpiper","Calidris minutilla",0,0.5,0.01,0.52,"prebreeding_migration","05-10",2.419,NA,"Wetlands:  Tundra",NA
"MO","Missouri","leater1","Least Tern","Sternula antillarum",0.49,0.38,0,0.3,"prebreeding_migration","05-24",1.085,"17 of 31","Coasts:  Beach and Estuary","Wetlands:  Lakes and Rivers"
"MO","Missouri","lecspa","LeConte's Sparrow","Ammospiza leconteii",0,6.58,3.35,0.02,"prebreeding_migration","03-29",51.77,NA,"Wetlands:  Seasonally Wet Grasslands","Grasslands:  Temperate"
"MO","Missouri","lessca","Lesser Scaup","Aythya affinis",0,0.17,0.16,0.81,"prebreeding_migration","03-29",3.438,NA,"Wetlands:  Lakes and Rivers","Wetlands:  Freshwater Marsh"
"MO","Missouri","lesyel","Lesser Yellowlegs","Tringa flavipes",0,0.13,0,3.67,"prebreeding_migration","04-12",15.75,NA,"Wetlands:  Boreal",NA
"MO","Missouri","libher","Little Blue Heron","Egretta caerulea",0.11,0.32,0,0.08,"postbreeding_migration","08-02",0.6877,"12 of 19","Wetlands:  Generalist","Coasts:  Saltmarsh"
"MO","Missouri","linspa","Lincoln's Sparrow","Melospiza lincolnii",0,0.75,0.02,0.31,"prebreeding_migration","05-03",4.649,NA,"Wetlands:  Boreal","Forests:  Temperate Western"
"MO","Missouri","lobdow","Long-billed Dowitcher","Limnodromus scolopaceus",0,0.27,0,3.58,"prebreeding_migration","04-12",11.17,NA,"Wetlands:  Tundra",NA
"MO","Missouri","logshr","Loggerhead Shrike","Lanius ludovicianus",0.29,0.28,0.39,0.33,"prebreeding_migration","03-29",0.4556,"25 of 31","Grasslands:  Temperate","Aridlands:  Desert Scrub"
"MO","Missouri","louwat","Louisiana Waterthrush","Parkesia motacilla",13.36,4.48,0,11.55,"breeding","06-21",14.02,"1 of 34","Wetlands:  Lakes and Rivers","Forests:  Temperate Eastern"
"MO","Missouri","magwar","Magnolia Warbler","Setophaga magnolia",0,1.29,0,0.82,"prebreeding_migration","05-10",7.155,NA,"Forests:  Boreal","Forests:  Temperate Eastern"
"MO","Missouri","mallar3","Mallard","Anas platyrhynchos",0.05,1.11,1.49,0.83,"postbreeding_migration","11-15",3.456,"35 of 48","Wetlands:  Generalist",NA
"MO","Missouri","margod","Marbled Godwit","Limosa fedoa",0,0,0,0.01,"prebreeding_migration","04-19",0.04857,NA,"Wetlands:  Seasonally Wet Grasslands","Wetlands:  Tundra"
"MO","Missouri","marwre","Marsh Wren","Cistothorus palustris",0,1.37,0,0.39,"postbreeding_migration","09-27",4.968,NA,"Wetlands:  Freshwater Marsh",NA
"MO","Missouri","merlin","Merlin","Falco columbarius",0,0.07,0.27,0.01,"nonbreeding","11-29",0.5064,NA,"Forests:  Boreal","Open Country:  Habitat Mosaic"
"MO","Missouri","miskit","Mississippi Kite","Ictinia mississippiensis",1.06,0.11,0,0.2,"prebreeding_migration","05-24",1.684,"13 of 20","Forests:  Temperate Eastern",NA
"MO","Missouri","moudov","Mourning Dove","Zenaida macroura",1.67,1.66,2.16,1.72,"nonbreeding","01-25",2.574,"14 of 48","Open Country:  Habitat Mosaic","Open Country:  Developed/Disturbed"
"MO","Missouri","mouwar","Mourning Warbler","Geothlypis philadelphia",0,0.13,0,0.69,"prebreeding_migration","05-10",21.08,NA,"Forests:  Boreal","Forests:  Temperate Eastern"
"MO","Missouri","naswar","Nashville Warbler","Leiothlypis ruficapilla",0,1.68,0,2.08,"prebreeding_migration","05-03",11.53,NA,"Forests:  Boreal","Forests:  Temperate Western"
"MO","Missouri","norbob","Northern Bobwhite","Colinus virginianus",4.7,4.7,4.7,4.7,"resident","year round resident",NA,"4 of 24","Open Country:  Habitat Mosaic","Forests:  Tropical Dry"
